duration,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,filename,gender_label
2.6640362811791385,0.17614639945652175,0.07953815546496922,2931.324312481403,1054.7419936867009,2836.4458651582563,542.4536260019404,6181.527258831522,2450.790168213551,-567.2293701171875,54.922142028808594,11.895010948181152,5.818395614624023,9.605975151062012,-6.434547424316406,-10.222201347351074,-12.953168869018555,-8.328749656677246,-5.046488285064697,-8.5447416305542,-9.453227996826172,-11.625162124633789,common_voice_ko_41668845.mp3,0
2.34,0.14722404857673269,0.08434236365629891,2405.368432759799,1194.7285739673785,2334.7401197350973,633.375095227473,4661.298876469678,2470.164444097589,-552.7632446289062,82.36791229248047,11.71498966217041,9.930609703063965,-16.578813552856445,-9.236270904541016,-8.193543434143066,-25.725914001464844,-6.755072593688965,-13.759004592895508,-13.407501220703125,-13.169416427612305,-6.855605125427246,common_voice_ko_41668884.mp3,0
2.844036281179138,0.14598418445121952,0.08990393357891818,2521.0969080388163,969.4062535866018,2280.7193986563993,487.497077706186,5077.896936928354,1715.5614331317167,-602.5396728515625,37.02510452270508,9.753348350524902,33.59912872314453,4.843367576599121,-12.031700134277344,-11.40366268157959,-8.864510536193848,-4.525075912475586,-6.390081405639648,-5.9628214836120605,0.7151997685432434,-11.998066902160645,common_voice_ko_41595581.mp3,0
2.844036281179138,0.10858501651422764,0.061336685959606244,2101.402479828816,850.0728563999294,2114.647395684518,421.6507674966385,4217.5316787347565,1854.812092266653,-523.8723754882812,73.89147186279297,14.017724990844727,22.442771911621094,-3.397076368331909,-10.783439636230469,-12.3510103225708,-11.470813751220703,-6.761444568634033,2.0267975330352783,-4.975072860717773,3.3375437259674072,-11.861700057983398,common_voice_ko_41595612.mp3,0
2.4840362811791383,0.14174759053738317,0.07134380871150783,2654.4614140997505,1220.9917240577736,2273.3306493385553,505.4025212263426,5253.3972053884345,1946.411790354409,-488.1377258300781,65.1326675415039,21.005931854248047,14.612438201904297,-17.858726501464844,-0.04835927486419678,-8.55034351348877,-16.92688751220703,-8.925100326538086,-6.569160461425781,-8.596663475036621,-0.14837457239627838,-3.590831756591797,common_voice_ko_41595641.mp3,0
4.248027210884354,0.23535956711065573,0.15215508419075374,3840.9737268530453,1599.8871070636785,2715.7315431399043,482.36877169125086,6888.506980020492,1841.4043270874945,-351.619873046875,30.136184692382812,22.71631622314453,35.83881378173828,31.374439239501953,-16.86924171447754,-27.70210075378418,-5.916971683502197,-49.42226028442383,11.001087188720703,-16.728872299194336,-17.696619033813477,-11.689367294311523,common_voice_ko_39046413.mp3,1
3.9240362811791383,0.2554288785133136,0.16467032242365276,3984.439348191238,1430.0366691753336,2934.505694556571,364.7195018865261,7471.702945867234,1328.289664114509,-320.0085144042969,43.53866195678711,30.667692184448242,16.74114418029785,7.238236427307129,-14.149863243103027,-12.98460578918457,7.6312689781188965,-50.686458587646484,0.6884647607803345,-14.750293731689453,-8.661704063415527,-3.8439724445343018,common_voice_ko_39046740.mp3,1
2.412018140589569,0.22257173978365385,0.180509358330758,3826.368905496026,1753.6950127684813,2704.8347758055706,503.83484854001756,6837.82724233774,2062.153137775553,-294.27276611328125,34.06332778930664,21.612064361572266,8.88701343536377,-6.839348793029785,-27.014284133911133,-20.383216857910156,-2.453995943069458,-38.638675689697266,5.603447437286377,-26.560728073120117,-10.213871955871582,-9.192130088806152,common_voice_ko_39046869.mp3,1
7.128027210884354,0.11213132379885994,0.09151983940831136,1722.5359139037137,1169.2985021576708,1255.3677626589479,599.5255929384305,2984.733417523412,1786.1906428288312,-395.2793884277344,89.1386489868164,-36.51752853393555,25.377334594726562,-13.8843412399292,-5.303097248077393,-14.12722396850586,-4.620736122131348,-9.29931926727295,-9.586864471435547,4.466127395629883,-14.841644287109375,-0.837114155292511,common_voice_ko_39571266.mp3,1
6.372018140589569,0.12690340909090908,0.08994089608159817,1903.1699502268282,1122.590592739822,1393.225552820311,534.7671250314535,3348.2956321022725,1693.3918052760093,-384.40472412109375,88.89358520507812,-38.775726318359375,26.777339935302734,-17.454999923706055,-5.275012016296387,-13.596364974975586,-2.7028565406799316,-8.640461921691895,-10.361165046691895,6.457361221313477,-14.286077499389648,0.2584584057331085,common_voice_ko_39571273.mp3,1
4.3560090702947845,0.1017313206449468,0.07169270265723648,1785.9369438022316,1066.8837653935434,1349.5662778623098,669.2454961576949,3120.825455036569,1812.8931964171923,-438.6039733886719,79.41096496582031,-40.355491638183594,27.197181701660156,-12.00931453704834,-7.700708866119385,-12.63965892791748,-2.3577864170074463,-8.158543586730957,-9.711918830871582,6.205514430999756,-13.442055702209473,0.056167684495449066,common_voice_ko_39571277.mp3,1
7.8120181405895694,0.1433750231824926,0.08781264077629218,2443.5957784124175,1008.5112213024154,2285.5768773296795,478.51085752764317,4706.506456324184,1921.6597635515634,-347.8274230957031,89.87311553955078,-7.140251159667969,10.926849365234375,-8.021235466003418,-2.530543565750122,-9.331456184387207,-7.494089126586914,-12.638312339782715,-6.00578498840332,-14.047295570373535,1.4454970359802246,-11.0765380859375,common_voice_ko_37439339.mp3,1
4.824036281179138,0.1243450458233173,0.06494720207569356,2166.32636580729,825.7194835590743,2188.9600575053137,434.4751742777399,4296.702223557692,1672.406831721332,-371.4130859375,88.41671752929688,-0.5131072998046875,12.221059799194336,-11.870671272277832,-0.08411407470703125,-3.4213380813598633,-6.692220687866211,-9.903413772583008,-2.57161545753479,-13.501002311706543,3.067692995071411,-11.751456260681152,common_voice_ko_37439340.mp3,1
3.1320181405895693,0.1406756365740741,0.09452828832071293,2248.837264335685,1020.970363007814,2054.304740088941,563.9357112084995,4372.516276041667,1924.5824904480248,-380.43548583984375,96.18305969238281,-14.242082595825195,18.774927139282227,-2.945889949798584,-0.398117333650589,-8.418339729309082,-1.8508819341659546,-15.190028190612793,-0.9259530305862427,-13.242009162902832,3.915855646133423,-7.860074043273926,common_voice_ko_37439348.mp3,1
2.34,0.09161799969059406,0.05412600868421577,1881.6830406121096,1013.4959861134203,1997.0930479931944,664.8486622471468,3787.711749690594,2102.066817907798,-465.1562194824219,94.8833999633789,4.968899726867676,8.239316940307617,-4.972322940826416,-14.217934608459473,-9.338369369506836,-3.2318692207336426,-13.24635124206543,-8.171385765075684,-14.659137725830078,-5.8423943519592285,-10.702876091003418,common_voice_ko_41036287.mp3,0
7.668027210884354,0.07304156438821752,0.0819584080160573,1617.6085508455938,1118.663778426149,1884.201095622402,666.0090014379688,3183.628785286065,2134.233004582821,-430.4424133300781,99.00548553466797,37.33230972290039,4.736307144165039,-24.829370498657227,-6.1426897048950195,-7.128117561340332,-18.838218688964844,-7.275916576385498,-8.835016250610352,-16.720211029052734,-13.478574752807617,-19.640186309814453,common_voice_ko_41036338.mp3,0
2.52,0.09986919438073394,0.10233406463595696,2125.4984737177892,1120.1795453463126,2286.951955071108,505.4803472058675,4523.25674634461,1984.8698530900595,-438.7270202636719,93.89746856689453,11.171707153320312,-4.283846378326416,-12.623573303222656,-9.992932319641113,-0.668915331363678,-3.063133955001831,-7.099165439605713,3.581082344055176,-25.14223861694336,-11.443849563598633,-18.54212188720703,common_voice_ko_41036344.mp3,0
1.8360090702947847,0.27039794921875,0.10837237001701627,3492.6304201830535,1230.3587892911435,2052.035301264754,337.854223576183,5514.114990234375,1289.338298332232,-425.3207092285156,24.896411895751953,-8.463581085205078,19.383209228515625,-39.42406463623047,7.724177360534668,3.079728126525879,-9.502832412719727,-0.8429182171821594,6.6146650314331055,-0.7316304445266724,-0.016981124877929688,4.7624006271362305,common_voice_ko_40495304.mp3,1
4.8960090702947845,0.14131229635663506,0.08118160697134816,2432.0102067865887,992.57698701563,2017.5507492191848,436.76100629128626,4545.036655805688,1320.5748501247867,-377.45318603515625,76.6883773803711,-21.66929054260254,23.45547103881836,-25.61512565612793,2.8789336681365967,-0.7609789371490479,-1.7939120531082153,-2.1688315868377686,-3.493459701538086,-0.4409385919570923,1.9906905889511108,0.9818985462188721,common_voice_ko_40495307.mp3,1
8.35201814058957,0.1691216362847222,0.10484906489503591,2477.188085002165,1155.1942426845399,1856.7315218720048,414.49852057102714,4406.6204833984375,1445.7219862810434,-337.80511474609375,80.73833465576172,-21.82209014892578,35.600955963134766,-19.7443904876709,-1.1659247875213623,-7.333383560180664,-10.336516380310059,-4.770145893096924,0.46320652961730957,-3.249748468399048,2.1790518760681152,3.325655221939087,common_voice_ko_40495333.mp3,1
3.2760090702947844,0.21502599581866197,0.11533580708517514,3051.461295294353,1200.9267089604398,2153.7421568831555,568.3690329105875,5370.183724416814,1472.3838713310877,-358.0668029785156,49.79861068725586,-16.83106803894043,27.995746612548828,-35.07798767089844,2.4427788257598877,2.876588821411133,-4.150876998901367,-1.9599103927612305,2.398696184158325,1.7850346565246582,-2.6684136390686035,-1.8468185663223267,common_voice_ko_40495437.mp3,1
3.8880272108843537,0.17305501302083334,0.11019905462822718,2714.802150041829,1302.006399224193,2290.4688113149723,571.1878359762218,5033.4503173828125,2364.7275547192526,-518.4844970703125,72.11856079101562,-8.407883644104004,-2.4868884086608887,-4.2076239585876465,1.487084150314331,3.9932618141174316,-15.294447898864746,-3.346328020095825,-6.042378902435303,-7.138740062713623,-8.895024299621582,-11.94092845916748,common_voice_ko_38257689.mp3,1
4.032018140589569,0.17047469917385058,0.11057787609460094,2668.836542942483,1279.6859446661472,2290.6496319501507,502.49630788441067,4943.293288658405,2258.7856704771234,-540.7374877929688,65.21920776367188,-12.994019508361816,1.0258110761642456,11.928872108459473,2.688422918319702,-2.3058717250823975,-14.370615005493164,-4.923213005065918,-6.637670993804932,-8.348039627075195,-10.145377159118652,-14.396600723266602,common_voice_ko_38257690.mp3,1
5.328027210884354,0.15288510529891305,0.10607787472089623,2400.1752757261556,1229.3236333414434,2132.1684861408544,595.1539437564235,4478.438136888587,2294.51054426169,-501.3296813964844,67.3519058227539,-14.085291862487793,5.124034404754639,9.862774848937988,-1.0622673034667969,-3.0881714820861816,-13.165852546691895,-1.9810185432434082,-2.279798746109009,-14.560482025146484,-10.251063346862793,-11.182005882263184,common_voice_ko_38257691.mp3,1
3.312018140589569,0.15058866914335664,0.08408792378205394,2369.850522442459,1037.6555881794548,2237.739031198898,581.9256230043096,4641.685219077797,2251.043089101156,-559.6648559570312,87.38091278076172,-1.5305777788162231,3.593963861465454,-3.806229591369629,-4.587225437164307,1.8350706100463867,-13.926624298095703,-2.9236044883728027,-8.289505958557129,-8.745935440063477,-7.0208210945129395,-14.845837593078613,common_voice_ko_38257692.mp3,1
5.76,0.2105453062248996,0.13933908235057915,3222.2211685317798,1667.6802063289488,2675.5329426899466,704.3154177864517,6267.675487104669,2906.0393369081166,-365.1656494140625,46.197505950927734,-1.8703550100326538,9.106451034545898,-9.119684219360352,-6.835692405700684,-9.494305610656738,-13.260553359985352,-0.3647470772266388,-12.30910587310791,-10.509502410888672,-4.229931354522705,-5.300046920776367,common_voice_ko_37018705.mp3,1
2.88,0.20541015625,0.1320793701604178,3587.193570849093,1764.2668008808748,2955.886533769055,742.923603791394,7161.1681640625,2866.748894388038,-502.6767883300781,46.13005065917969,9.341708183288574,5.72176456451416,-5.132266521453857,-5.814478397369385,1.5995051860809326,-7.240654945373535,0.987162709236145,-5.297082424163818,-3.7856638431549072,-2.144221305847168,-6.696362018585205,common_voice_ko_37018708.mp3,1
4.86,0.18163364955357142,0.1418096825852442,3005.979168477544,1764.2149388631265,2640.075377597539,802.8950082716775,5963.5693359375,3123.9662824815587,-386.61395263671875,54.82171630859375,3.085000991821289,19.029151916503906,2.47251558303833,-5.630177021026611,-8.26970386505127,-12.989660263061523,-0.1005975604057312,-10.364513397216797,-9.233835220336914,-6.2479424476623535,-6.3038201332092285,common_voice_ko_37018718.mp3,1
5.22,0.18914496527777777,0.16644455536319583,2921.674625193445,1881.4719728300058,2473.9067872228275,692.8973439417424,5493.16796875,3044.8868499341106,-376.70269775390625,67.46208190917969,8.431633949279785,13.89309024810791,-6.215822696685791,-4.596202373504639,-6.884474754333496,-12.56882381439209,-10.041234016418457,-15.36097240447998,-4.387092590332031,-1.380214810371399,-9.245359420776367,common_voice_ko_37018719.mp3,1
7.776009070294784,0.1372959421641791,0.1052683883013858,2613.6094660345307,1064.2252225151667,2274.4897078504396,645.7199375638533,5101.505072294776,1956.099739547045,-369.7691650390625,71.5884780883789,3.9478836059570312,42.05160903930664,-11.574542045593262,11.127510070800781,3.626758098602295,-3.8365111351013184,16.299381256103516,-6.5943708419799805,1.7497376203536987,1.2205431461334229,-13.768330574035645,common_voice_ko_36474940.mp3,1
6.948027210884354,0.12435221354166667,0.09459535715584581,2527.3147193910963,1064.733548328096,2268.2322879941894,630.4062527089322,4960.137451171875,1953.4153723507925,-398.7978210449219,78.425048828125,-0.4034411609172821,42.50843048095703,-10.829322814941406,10.74606990814209,7.1523942947387695,-6.707509994506836,17.30425453186035,-7.062824726104736,-1.0923984050750732,0.8929606080055237,-12.25793743133545,common_voice_ko_36474948.mp3,1
6.696009070294784,0.14471541144031141,0.1225825308826524,2574.3365024501077,1194.1884445894855,2128.5652276979677,556.2271116739838,4681.6462005298445,1857.0096598756215,-350.8580017089844,72.09214782714844,-0.6764969825744629,49.759254455566406,-12.180315017700195,11.336292266845703,6.434122085571289,-3.5007359981536865,15.898697853088379,-6.201024532318115,-2.4280600547790527,-4.476527690887451,-6.846073150634766,common_voice_ko_36474949.mp3,1
5.148027210884353,0.1772658889358108,0.10936162876761278,2784.9984360250387,1007.9581568063343,2098.3990885883254,535.8124814883365,4878.919446790541,1370.1464544930277,-348.02410888671875,60.806182861328125,6.229185581207275,50.31739044189453,-27.88841438293457,8.526666641235352,7.904562950134277,1.5665165185928345,16.352046966552734,-3.4385182857513428,1.196531057357788,8.347697257995605,-13.388727188110352,common_voice_ko_36655270.mp3,1
8.316009070294784,0.135160058321727,0.09201116758481526,2502.3313313326876,966.8148855506869,2199.5606390261178,602.6408659783432,4931.853278965007,1845.9222458485397,-362.00439453125,85.90605926513672,-4.806938648223877,40.860748291015625,-18.737438201904297,10.291759490966797,2.2924513816833496,-3.2626571655273438,14.642716407775879,-10.516334533691406,3.702948808670044,2.1474132537841797,-14.51401424407959,common_voice_ko_36655271.mp3,1
8.856009070294785,0.12649552110602094,0.09716037777385271,2418.697975104342,993.9516147281861,2226.7896728847522,564.2298784950044,4769.8017859334095,1727.332359702866,-378.8792419433594,81.6825180053711,1.8144994974136353,40.7523307800293,-16.082033157348633,10.860745429992676,2.618056058883667,0.37609267234802246,13.263960838317871,-9.51418399810791,4.904186248779297,2.9092774391174316,-12.3695650100708,common_voice_ko_36655273.mp3,1
6.7680272108843536,0.13817021618150685,0.1027747217653324,2502.2778087767097,1122.3562535684562,2180.293989580264,667.3470544810979,4846.92491505244,2117.716247967771,-393.57122802734375,85.90016174316406,-0.37054088711738586,36.12051010131836,-26.617755889892578,4.478584289550781,9.67702579498291,-0.74123215675354,13.24146556854248,-9.103157997131348,4.766730308532715,2.9111716747283936,-12.697650909423828,common_voice_ko_36655275.mp3,1
5.508027210884354,0.17114873293067226,0.12054016304253405,2837.242134535709,1625.5992663277666,2318.0607271275276,679.232569598652,5394.83642578125,2574.652471040976,-370.75079345703125,64.85174560546875,9.739439964294434,36.89546203613281,2.2366080284118652,9.550625801086426,13.485520362854004,-8.168566703796387,-1.9042890071868896,10.334650993347168,-7.4780497550964355,-11.981124877929688,-4.117947578430176,common_voice_ko_39081982.mp3,1
5.148027210884353,0.17656425957207209,0.15705212437149707,2795.2340149130487,1821.9153617704685,2316.479239083422,724.9597154654836,5410.508274387669,2831.2030551817866,-354.91546630859375,71.90286254882812,13.215798377990723,29.180299758911133,-3.6790072917938232,10.85178279876709,17.69390106201172,-5.854902744293213,-2.9740962982177734,8.455571174621582,-8.264679908752441,-8.702739715576172,-1.6013553142547607,common_voice_ko_39082000.mp3,1
5.508027210884354,0.12227342108718488,0.10325713826445586,2313.2695724818163,1471.0683668448137,2210.4711975038917,789.7919059820503,4679.581227022059,2689.9346902034476,-358.9057312011719,91.78929138183594,7.298174858093262,27.161436080932617,-3.762152910232544,9.39620304107666,14.774566650390625,-6.353724956512451,-5.145849227905273,10.1334810256958,-10.356313705444336,-13.285056114196777,-4.725614547729492,common_voice_ko_39082057.mp3,1
6.588027210884354,0.1002592704665493,0.08106318457830917,2140.0795821547335,1246.6122211404067,2214.961074735726,813.6938137666831,4617.5831109705105,2589.975665461098,-361.5944519042969,98.98339080810547,-1.4225780963897705,29.44927978515625,8.194279670715332,2.5821218490600586,14.621021270751953,-6.735389232635498,-6.639967441558838,15.297571182250977,-7.732297897338867,-14.241911888122559,-2.045586347579956,common_voice_ko_39082076.mp3,1
5.256009070294785,0.1110807578469163,0.09689848933458657,2177.73374852476,1418.3033785320488,2162.2077737248787,803.3778504280643,4541.703520787445,2744.4578491042093,-355.87225341796875,94.95953369140625,2.480245590209961,31.617033004760742,2.6950747966766357,7.997209548950195,15.331687927246094,-8.39754581451416,-3.7052533626556396,8.898272514343262,-8.709277153015137,-12.00046443939209,-7.043561935424805,common_voice_ko_39082078.mp3,1
5.076009070294784,0.09927939497716895,0.08897693328994197,2106.4556539809687,1364.7278559736317,2138.0287690052146,794.8262604783074,4386.726442101884,2668.471708794679,-367.7543640136719,101.43428802490234,4.731086730957031,40.00712585449219,9.167912483215332,7.000134468078613,16.14444351196289,-7.9531707763671875,-1.288415789604187,16.089563369750977,-10.517196655273438,-16.618751525878906,-5.248137950897217,common_voice_ko_39082124.mp3,1
9.468027210884355,0.08233163871017157,0.08495457714891978,1293.5400470721015,1107.338778969361,1073.473128816797,721.8917627020877,2404.8049029181984,1942.403200041615,-366.0523376464844,96.25130462646484,-26.87443733215332,30.573532104492188,-4.746470928192139,-0.75886470079422,2.920872688293457,-14.248346328735352,-1.9996894598007202,-6.12505578994751,-5.707466125488281,-4.356464862823486,-12.34091567993164,common_voice_ko_39476318.mp3,0
7.416009070294785,0.10085296630859375,0.10247466943497953,1522.1698760405197,1215.812325918731,1239.5547656538902,722.69918085729,2744.5413208007812,2055.3705298199425,-367.94085693359375,85.23321533203125,-11.832723617553711,35.67372512817383,-15.956199645996094,-3.820540189743042,2.5526351928710938,-9.51090145111084,-1.0090157985687256,-3.489828586578369,-2.8652923107147217,-8.89673900604248,-10.132332801818848,common_voice_ko_39476322.mp3,0
6.48,0.08112444196428571,0.09053579687833312,1308.381826850725,1163.505959988128,987.8529427514308,679.8627829901443,2265.7159423828125,1904.977410153021,-351.4493713378906,87.27616119384766,-24.668991088867188,24.871383666992188,-6.274409294128418,-4.580502033233643,-0.8672001361846924,-14.889627456665039,-1.291725754737854,-0.6154251098632812,-3.506809949874878,-11.156333923339844,-9.519108772277832,common_voice_ko_39476325.mp3,0
5.616009070294784,0.09013026213842976,0.09889144046929418,1344.7452326687235,1278.0765264106526,981.7752455101955,768.1337822926027,2245.19234649406,2128.7837367484913,-359.7264099121094,78.51779174804688,-16.582408905029297,16.986234664916992,-14.848685264587402,1.724257230758667,2.1772217750549316,-13.949361801147461,-4.147490501403809,-0.3393731117248535,-1.7176628112792969,-12.252464294433594,-9.837485313415527,common_voice_ko_39476326.mp3,0
4.428027210884354,0.10189483802356021,0.10734312803148381,1656.9080097944511,1503.5784368041723,1199.6193689276708,901.6258627148832,2903.3183951652486,2516.92460500973,-372.2105712890625,70.55470275878906,-20.524377822875977,14.599658012390137,-16.126859664916992,0.30756428837776184,-1.1495871543884277,-15.82532024383545,-0.028873663395643234,0.13219544291496277,-2.9329211711883545,-9.290546417236328,-8.326550483703613,common_voice_ko_39476327.mp3,0
6.408027210884354,0.07285297780797101,0.08406460930978912,1195.2278924779137,1143.654906894089,955.6975217496358,706.9197488085723,2135.72706139606,1972.69667574675,-364.7470703125,97.49781799316406,-22.07505989074707,16.23238754272461,-8.723746299743652,2.7966995239257812,6.537558078765869,-14.221983909606934,-6.070319175720215,-1.7016490697860718,-4.791455268859863,-10.765911102294922,-9.123563766479492,common_voice_ko_39476341.mp3,0
6.12,0.12535881273674243,0.1005534099628439,2023.4100177325815,1235.7606272797707,1445.884929271892,663.168124479671,3554.201993075284,2062.5595066502506,-295.5785827636719,84.7938003540039,-44.92733383178711,32.59259796142578,-30.057310104370117,-2.0792315006256104,-2.795240879058838,-14.10026741027832,-1.2531932592391968,-14.968903541564941,-14.922322273254395,-8.668106079101562,-6.701181888580322,common_voice_ko_39476345.mp3,0
3.96,0.0898523163377193,0.09160095356476358,1511.975799392848,1331.4853680010501,1154.0189290588555,813.418108671775,2708.9021381578946,2367.8896523723333,-311.596435546875,75.60734558105469,-26.624855041503906,18.389678955078125,-19.33299446105957,-3.6054599285125732,0.8586642742156982,-12.112025260925293,-3.0259523391723633,-11.291435241699219,-13.91109848022461,-7.048710346221924,-6.056778907775879,common_voice_ko_39476347.mp3,0
2.052018140589569,0.2150851474719101,0.12351959895972654,3160.8733886205446,1580.3942799843217,2667.4119704278496,731.4243478380217,6011.513836464185,3105.4247768963737,-560.302734375,69.97976684570312,12.607461929321289,1.2957547903060913,-4.049026012420654,-7.7532453536987305,-12.85138988494873,-4.2535247802734375,-17.68721580505371,-4.264801502227783,-8.359055519104004,-12.019043922424316,-19.697874069213867,common_voice_ko_38998445.mp3,0
4.788027210884354,0.1476661571557971,0.13084803107361412,2308.1573495784537,1678.1366484539233,2217.8447112727267,771.5302356442426,4221.912151834239,3206.1786351712517,-515.104248046875,84.55929565429688,26.7122802734375,22.809782028198242,-3.2636430263519287,-19.74935531616211,-20.472806930541992,-6.462825775146484,-27.34461784362793,-13.002439498901367,-9.396157264709473,-10.483685493469238,-16.936912536621094,common_voice_ko_38998472.mp3,0
3.6360090702947847,0.18881556031050956,0.12332780182189122,2802.403739169381,1401.2303288661806,2339.381729310825,552.2380237243042,5272.2059116242035,2328.775771089829,-419.9560546875,63.20148468017578,-12.873188018798828,12.209030151367188,-7.713895320892334,-17.82595443725586,-20.196861267089844,-9.736291885375977,-22.042781829833984,-8.986413955688477,-9.261543273925781,-8.633889198303223,-14.858694076538086,common_voice_ko_38998489.mp3,0
3.42,0.14634910789695946,0.12761972663683632,2290.0114859017926,1672.6449868457591,2119.690004747504,840.4096138868307,4251.789154877534,3202.940191243447,-510.91363525390625,94.16094970703125,7.073647975921631,2.4019641876220703,-2.6567039489746094,-15.732449531555176,-29.638404846191406,-15.675150871276855,-15.794017791748047,-1.632546305656433,-11.416455268859863,-17.14168357849121,-10.59152889251709,common_voice_ko_38998565.mp3,0
3.744036281179138,0.1634717399691358,0.1298914967549097,2630.758137962708,1640.6029454265686,2461.6323340656027,742.4500349265911,5099.381510416667,3136.5877703446763,-529.8970947265625,76.00039672851562,23.005666732788086,15.247350692749023,-1.861053705215454,-11.715899467468262,-26.429868698120117,-12.989405632019043,-22.56302261352539,-7.589390277862549,-10.598838806152344,-13.193615913391113,-10.30478572845459,common_voice_ko_38998567.mp3,0
